#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3109.24	10.1744	-3100.44	5000	0	5000	-729.598	5.15503	-723.928	5000	0	5000	0	0	0	48.5325	0.220866	49
500	-955.749	9.01577	-964.87	4971.61	7.28789	4987.88	-521.627	3.09127	-527.843	4959.22	15.2094	5000	36.4194	0.451627	38.219	48.025	0.26761	48
1000	-570.833	6.25651	-540.585	4967.72	12.191	4999.74	-425.283	2.66223	-427.338	4951.39	15.0695	5000	10.9645	0.42967	8.3155	48.11	0.272521	48
1500	-429.591	3.52578	-427.272	4960.34	14.0934	4998.89	-360.742	2.51293	-363.047	4959.84	14.5611	4999	4.02482	0.215363	2.6705	48.3675	0.272565	49
2000	-361.017	2.58623	-361.014	4961	14.4093	4998.51	-312.656	2.44879	-313.659	4961.98	14.4612	4998	2.57034	0.0717329	2.579	48.7025	0.269079	49
2500	-315.365	2.45811	-315.014	4963.31	14.5234	4998.56	-274.298	2.34705	-273.583	4966.77	14.5565	4999	2.35749	0.0259012	2.548	49.11	0.269864	49
3000	-279.253	2.29621	-278.337	4966.31	14.567	4999.35	-243.636	2.23445	-242.531	4967.72	14.6124	4999	2.35426	0.025863	2.556	49.495	0.266486	50
3500	-250.084	2.22148	-249.098	4966.39	14.5653	4998.62	-216.451	2.14858	-215.4	4966.9	14.5995	4998	2.44284	0.0862923	2.567	49.9325	0.263783	50
4000	-224.148	2.15282	-225.046	4968.1	14.5853	4998.65	-193.481	2.07582	-192.411	4978.57	17.1208	4999	2.41718	0.0689315	2.537	50.505	0.275026	51
4500	-203.451	2.05348	-200.534	4977.53	16.2222	4998.43	-173.825	1.96923	-171.748	4979.64	17.1969	5000	2.43475	0.0829612	2.535	50.87	0.274766	51
5000	-184.784	1.96411	-182.433	4980.79	17.1022	4999.03	-157.101	1.87587	-153.359	4980.76	17.0516	4999	2.59816	0.245762	2.558	51.125	0.272597	51
5500	-167.704	1.85367	-165.729	4981.34	17.1016	4999.32	-141.324	1.78444	-139.939	4981.33	17.0662	4999	2.52798	0.167767	2.5535	51.3675	0.270419	51.5
6000	-152.744	1.77735	-150.56	4981.78	17.0564	5000.34	-127.8	1.69017	-125.999	4982.27	17.057	5000.5	2.45088	0.091605	2.5755	51.655	0.271037	52
6500	-140.059	1.68896	-137.27	4982.74	17.0699	5000.32	-116.144	1.57322	-115.338	4983.62	17.1086	5000.5	2.46282	0.106861	2.5515	51.815	0.273132	52
7000	-128.626	1.57902	-126.455	4983.97	17.1141	4999.97	-105.395	1.48491	-103.302	4985.05	17.1683	5000	2.48084	0.122813	2.554	52.0325	0.270762	52
7500	-118.418	1.48771	-116.426	4984.44	17.1133	5000.81	-96.3036	1.39724	-94.2042	4985.09	17.1111	5001	2.38664	0.0392868	2.553	52.2625	0.267067	52
8000	-110.023	1.4113	-106.251	4985.4	17.1217	5001.19	-87.9255	1.3255	-85.5612	4985.85	17.1232	5000	2.38954	0.032612	2.5525	52.4575	0.267018	53
8500	-101.851	1.33413	-99.2212	4985.61	17.1187	5000.59	-80.3243	1.24548	-77.8099	4985.19	17.1302	5001	2.36948	0.0294244	2.543	52.6425	0.266109	53
9000	-94.5196	1.28789	-92.21	4985.96	17.1056	5000.97	-73.3053	1.17709	-71.6185	4986.19	17.0945	5000.5	2.36572	0.0285071	2.5525	52.8225	0.266656	53
9500	-87.8921	1.21788	-86.0794	4986.33	17.1098	5000.9	-67.2681	1.1073	-64.9153	4986.72	17.1621	5001	2.36513	0.026693	2.549	53	0.264836	53
10000	-82.608	1.13639	-79.7261	4986.08	17.1011	5000.65	-62.1189	1.03931	-59.9681	4986.17	17.095	5000	2.35429	0.0269058	2.5515	53.1425	0.264586	53
10500	-76.8816	1.02298	-75.5029	4986.01	17.1033	5000.26	-57.4605	0.976062	-55.528	4985.89	17.1275	5001	2.36019	0.0268839	2.542	53.2625	0.264213	53
11000	-72.944	1.05707	-70.9408	4986.24	17.1234	4999.69	-53.3567	0.929054	-51.4164	4985.68	17.1206	4999	2.35368	0.0267152	2.5525	53.355	0.26528	53
11500	-68.6818	0.998343	-65.9335	4986.29	17.1264	5000.18	-49.6356	0.879613	-47.7634	4986.02	17.1149	5000.5	2.35324	0.0262248	2.5575	53.4975	0.263031	53
12000	-65.1551	0.957634	-63.7328	4986.99	17.1266	5001.1	-46.0436	0.827229	-43.9723	4987.39	17.1436	5000	2.3478	0.0267822	2.531	53.6375	0.262774	54
12500	-61.1832	0.874142	-59.7967	4988.12	17.1492	5001.32	-42.9405	0.777638	-40.9525	4987.79	17.1513	5000.5	2.35293	0.0259521	2.529	53.745	0.260927	54
13000	-58.7425	0.852045	-56.9878	4988.1	17.1497	5002.53	-39.9828	0.725398	-38.1915	4989.02	17.1635	5002	2.36613	0.0270701	2.5745	53.8875	0.262697	54
13500	-55.6123	0.781781	-54.2529	4988.52	17.158	5002.43	-37.2467	0.676576	-35.1478	4988.41	17.1668	5000	2.36872	0.0277338	2.5485	54.01	0.262291	54
14000	-52.8836	0.735487	-51.0487	4988.89	17.169	5001.72	-34.7886	0.636993	-33.1793	4988.97	17.1701	5000	2.35062	0.026079	2.535	54.1	0.262888	54
14500	-50.6572	0.734179	-48.9206	4990.15	17.1813	5002.2	-32.6594	0.594364	-31.0387	4990.71	17.1777	5002	2.35387	0.0264516	2.547	54.2075	0.263219	54
15000	-48.7703	0.695532	-46.6818	4990.44	17.1929	5003.7	-30.6424	0.560236	-28.9377	4990.38	17.1973	5004	2.35106	0.0261606	2.5435	54.28	0.261797	54
15500	-46.5602	0.665438	-44.6294	4991.03	17.2012	5001.85	-28.7064	0.525548	-27.0248	4991.19	17.203	5003.5	2.35903	0.0266785	2.562	54.33	0.263037	54
16000	-44.2873	0.612488	-42.8756	4991.31	17.2106	5003.62	-27.0461	0.496838	-25.7025	4992.12	17.2288	5004	2.35175	0.0265865	2.5365	54.465	0.262023	54
16500	-43.3553	0.584837	-42.1734	4991.85	17.2195	5003.57	-25.5078	0.469651	-24.0636	4991.6	17.2218	5003	2.36398	0.0281586	2.5525	54.5425	0.261206	54
