#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3102.5	10.6407	-3093.52	5000	0	5000	-741.371	5.30216	-744.592	5000	0	5000	0	0	0	48.4	0.231374	48
500	-707.052	5.22509	-698.799	4972.76	12.559	4999.74	-497.706	3.03389	-497.573	4978.66	10.3486	5000	15.9593	0.240861	15.9345	48.1925	0.262747	48
1000	-502.935	3.67198	-497.384	4976.13	9.76897	4999.89	-405.084	2.72164	-407.895	4987.24	9.0048	5000	4.00628	0.182833	2.334	48.515	0.254212	49
1500	-418.45	2.81285	-417.463	4985.8	8.95939	5000.15	-348.388	2.48407	-351.305	4985.84	9.032	5000	2.08951	0.115977	1.584	48.7025	0.249782	49
2000	-365.369	2.64725	-365.328	4986.39	9.07956	5000.31	-304.81	2.36628	-307.259	4986.94	9.0895	5000	1.64343	0.06685	1.541	49.0775	0.247248	49
2500	-324.495	2.40732	-324.085	4987.17	9.09369	5000.13	-270.272	2.30976	-269.935	4987.91	9.16524	5000	1.51766	0.0434103	1.536	49.33	0.246077	50
3000	-290.33	2.28769	-289.451	4987.77	9.10178	5000.23	-241.245	2.20463	-238.821	4988.22	9.15837	5000.5	1.4675	0.0306521	1.544	49.76	0.248416	50
3500	-263.338	2.2372	-259.784	4987.75	9.16983	5000.17	-215.756	2.11194	-213.559	4987.99	9.11337	5000.5	1.44227	0.0151161	1.5325	50.105	0.243018	50
4000	-239.466	2.0592	-237.516	4988.46	9.15118	5000.69	-193.29	1.94227	-190.927	4988.78	9.11781	5000	1.441	0.015385	1.538	50.5275	0.240739	50
4500	-218.162	2.0225	-216.546	4989.65	9.1566	5000.93	-173.265	1.8586	-170.939	4991.35	9.21666	5001	1.44073	0.0148201	1.521	50.8325	0.240246	51
5000	-197.872	1.87177	-197.1	4991.43	9.17206	5001.76	-156.739	1.78213	-154.115	4992.83	9.19074	5002	1.43771	0.0150608	1.5275	51.165	0.238483	51
5500	-182.415	1.83954	-177.953	4992.87	9.20855	5002.15	-141.617	1.6597	-139.717	4992.53	9.26379	5002	1.44356	0.0150812	1.5195	51.3775	0.239439	51
6000	-167.866	1.68858	-165.093	4993.14	9.2409	5001.93	-128.91	1.54827	-126.876	4995.78	9.33285	5001	1.44014	0.0153133	1.529	51.615	0.238425	51.5
6500	-154.335	1.63295	-150.881	4995.96	9.31425	5002.47	-116.725	1.46376	-114.25	4997.5	9.34918	5003	1.44241	0.0158337	1.5475	51.865	0.237688	52
7000	-143.143	1.56636	-138.814	4996.75	9.34831	5003	-106.091	1.38716	-102.288	4996.95	9.34237	5002	1.44902	0.0157545	1.5355	52.135	0.23541	52
7500	-132.865	1.46303	-129.432	4997.07	9.35787	5002.32	-96.5304	1.31093	-93.6403	4997.86	9.3848	5002	1.43994	0.0159234	1.53	52.315	0.235937	52
8000	-124.208	1.41924	-120.411	4997.51	9.35177	5002.34	-88.0951	1.22351	-85.3814	4997.47	9.36328	5003	1.43229	0.015525	1.516	52.4825	0.234359	52
8500	-116.021	1.3185	-111.538	4997.84	9.35211	5002.78	-80.3474	1.13487	-78.0949	4998.34	9.36573	5003	1.43895	0.0152381	1.5335	52.7375	0.232393	53
9000	-108.145	1.24714	-105.048	4997.94	9.33945	5003.58	-73.7006	1.05845	-71.0252	4997.55	9.32181	5004	1.44159	0.0152414	1.527	52.9375	0.234914	53
9500	-101.834	1.1807	-98.934	4998.34	9.34473	5002.77	-67.6075	0.999126	-64.0103	5000.62	9.44885	5003.5	1.43643	0.0157568	1.5185	53.08	0.23486	53
10000	-95.2285	1.10552	-91.9817	4999.48	9.37774	5002.52	-62.2299	0.930802	-58.4773	5000.12	9.53932	5001.5	1.44125	0.0148654	1.5305	53.2625	0.231853	53
10500	-90.3427	1.05872	-87.6388	5001.02	9.50717	5003.65	-57.3105	0.88853	-54.5313	5000.7	9.5241	5003	1.45128	0.0151056	1.527	53.44	0.230432	53
11000	-85.0491	1.03697	-81.563	5001.09	9.56406	5002.13	-53.0633	0.843632	-50.3586	5001.23	9.60796	5004	1.43902	0.014949	1.532	53.5475	0.230575	54
11500	-81.1982	1.00272	-79.2096	5001.25	9.56764	5003.77	-49.1113	0.794894	-46.3254	5001.47	9.5997	5003	1.4376	0.0152423	1.517	53.665	0.228638	54
12000	-77.1793	0.945351	-75.2817	5001.95	9.58288	5003.02	-45.6	0.748618	-42.7483	5002.4	9.58312	5003	1.45096	0.0154778	1.5575	53.7875	0.225211	54
12500	-74.8652	0.911286	-72.5177	5002.46	9.59398	5003.57	-42.3966	0.708448	-39.4454	5003.32	9.60776	5004	1.44882	0.0147152	1.5385	53.945	0.227314	54
13000	-71.1417	0.870078	-68.8201	5003.06	9.60927	5004.09	-39.2913	0.660684	-36.403	5004.15	9.80396	5003	1.44377	0.0155685	1.5285	54.03	0.22647	54
13500	-67.2491	0.845416	-65.9358	5003.87	9.76014	5004.76	-36.6385	0.6282	-33.8276	5004.23	9.80923	5004	1.44298	0.0149859	1.5275	54.1775	0.225037	54
14000	-64.992	0.769533	-63.925	5004.05	9.8007	5003.84	-34.3519	0.602852	-31.5284	5004.82	9.86179	5003	1.44515	0.0151283	1.5385	54.195	0.223337	54
14500	-62.7899	0.768613	-60.5961	5004.31	9.79718	5004.04	-32.2969	0.578525	-29.3446	5004.35	9.83147	5004.5	1.44056	0.0149804	1.535	54.3625	0.223361	54
15000	-61.5787	0.771623	-59.614	5004.32	9.81704	5004.31	-30.3225	0.543358	-27.968	5004.52	9.826	5004	1.44368	0.015078	1.533	54.4175	0.223428	54
15500	-58.5863	0.733875	-57.6333	5004.93	9.82354	5004.59	-28.5653	0.51774	-26.1014	5004.78	9.82488	5005	1.42783	0.0147999	1.506	54.5175	0.222763	54.5
16000	-57.8359	0.735656	-56.225	5005.11	9.83069	5005.47	-26.919	0.486946	-24.6263	5004.94	9.87831	5006	1.44651	0.0151848	1.521	54.5925	0.223643	55
16500	-55.953	0.700433	-54.7586	5005.35	9.84781	5005.78	-25.3578	0.458169	-23.5915	5004.34	9.84308	5004.5	1.44342	0.01605	1.5335	54.68	0.22446	55
17000	-52.9905	0.673841	-51.0661	5004.67	9.82996	5005.76	-23.961	0.437699	-22.2491	5004.35	9.85566	5004	1.43702	0.0147786	1.53	54.755	0.22439	55
