#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3120.74	10.3815	-3108.01	5000	0	5000	-734.433	5.36792	-733.894	5000	0	5000	0	0	0	48.4375	0.221501	49
500	-839.767	8.05332	-841.145	4968.37	7.98113	4995.02	-514.936	2.91673	-516.625	4971.52	14.2678	5000	27.3519	0.364439	27.4165	47.935	0.255789	48
1000	-536.881	5.33697	-515.83	4962.85	11.377	4999.11	-417.659	2.69485	-416.396	4963.91	12.7082	5000	8.04946	0.344741	5.759	47.8875	0.268033	48
1500	-422.131	3.0579	-418.102	4965.1	12.4624	4999.64	-355.333	2.64429	-354.826	4966.7	12.535	4999	2.96937	0.150814	2.2215	48.1225	0.261227	48.5
2000	-359.232	2.63057	-359.973	4966.6	12.4553	4999.16	-307.418	2.54859	-307.892	4966.14	12.4778	5000	2.04941	0.0462889	2.1375	48.54	0.258288	49
2500	-314.712	2.52969	-314.52	4966.44	12.4357	4999.18	-269.946	2.37958	-270.751	4967.72	12.5021	5000	1.98154	0.0214503	2.162	49.065	0.25246	50
3000	-279.858	2.35099	-279.445	4967.49	12.4516	4999.36	-238.828	2.24178	-237.804	4969.23	12.6732	5000	1.96944	0.0209747	2.1395	49.5275	0.251583	50
3500	-250.607	2.21562	-245.592	4970.9	12.3318	4999.68	-211.939	2.16239	-208.004	4985.78	13.6535	5000	1.98017	0.0214734	2.1665	50.15	0.254963	50
4000	-224.877	2.11597	-220.605	4980.64	11.8722	5000.34	-189.286	2.06533	-185.067	4990.55	13.8525	5000	2.09115	0.0842361	2.15	50.5575	0.252837	51
4500	-203.727	2.0395	-198.437	4988.77	13.8035	5000.34	-169.709	1.93332	-166.588	4990.16	13.8523	5000	2.20543	0.155092	2.152	50.9175	0.246711	51
5000	-184.717	1.95106	-182.659	4990	13.8403	5000.74	-152.885	1.85812	-149.709	4990.67	13.9178	5000.5	2.13693	0.105885	2.169	51.2275	0.246788	51
5500	-168.935	1.84923	-165.516	4991.1	13.9149	5000.3	-138.053	1.74659	-134.589	4990.86	13.9412	5000	2.01293	0.0290951	2.171	51.5375	0.247765	52
6000	-153.651	1.74213	-149.089	4991.54	13.9105	5001.6	-125.11	1.66153	-120.301	4991.87	13.9228	5002	1.99591	0.0224841	2.1585	51.77	0.245675	52
6500	-141.902	1.6896	-137.837	4992.41	13.9132	5001.49	-113.003	1.58675	-109.202	4992.66	13.9453	5001	2.00176	0.0296213	2.1505	52.14	0.24671	52
7000	-130.522	1.60744	-128.85	4993.2	13.9292	5001.32	-102.408	1.4827	-98.1297	4992.97	13.9003	5000	2.00504	0.0276709	2.1465	52.355	0.237383	53
7500	-119.551	1.50945	-116.841	4994.11	13.9296	5001.52	-92.7606	1.37702	-89.0036	4994	13.926	5000	1.9945	0.0246159	2.153	52.5825	0.236559	53
8000	-110.774	1.41938	-107.306	4995.5	13.948	5002.11	-84.3551	1.29549	-80.8443	4996.68	13.9468	5002	1.99826	0.023087	2.166	52.795	0.237747	53
8500	-102.635	1.31894	-98.3449	4996.53	13.9879	5002.73	-77.0215	1.18817	-74.8189	4996.03	13.9798	5002	1.98892	0.0222622	2.1605	52.965	0.238409	53
9000	-94.6718	1.24723	-92.264	4996.57	13.9674	5002.53	-70.2197	1.11861	-67.8656	4997.28	13.9923	5003	1.99169	0.0219536	2.158	53.0725	0.23777	53.5
9500	-89.4531	1.16656	-87.2483	4997.19	13.9777	5002.44	-64.1613	1.03721	-61.6468	4997.42	14.0177	5003	1.98543	0.0218135	2.151	53.32	0.238035	54
10000	-83.8617	1.14601	-81.5388	4997.86	14.0118	5003.26	-58.8802	0.981559	-57.1984	4997.76	14.0151	5002	2.00208	0.0223006	2.172	53.47	0.237226	54
10500	-77.824	1.09356	-74.7056	4998.34	13.9837	5002.82	-54.2202	0.942521	-51.9997	4998.86	14.0258	5003.5	1.99436	0.022469	2.178	53.645	0.236272	54
11000	-74.0691	1.0322	-72.6572	4999.52	14.0606	5002.91	-50.0894	0.888621	-47.7388	4999.62	14.0426	5003.5	1.99239	0.0218998	2.1575	53.7475	0.234861	54
11500	-69.5881	0.956208	-67.2288	4999.6	14.0677	5002.51	-46.4313	0.850981	-43.6833	4999.65	14.0762	5005	1.98383	0.0220396	2.1495	53.88	0.236519	54
12000	-65.9932	0.958068	-63.7243	4999.98	14.0624	5003.74	-43.0226	0.799968	-40.1318	5000.22	14.075	5004	2.00001	0.0227582	2.185	53.9875	0.238691	54
12500	-62.8106	0.886644	-60.1953	5000.36	14.0937	5005.58	-40.0818	0.756373	-37.4837	5000.54	14.1277	5003	1.99419	0.0223932	2.1575	54.075	0.236539	54
13000	-59.8244	0.835694	-57.7934	5000.5	14.1103	5005.28	-37.4069	0.716812	-34.5382	5000.96	14.1465	5006	1.99824	0.0231619	2.18	54.115	0.236048	54
13500	-57.5659	0.829814	-55.7262	5001.17	14.1151	5004.85	-34.8846	0.670495	-32.5024	5001.58	14.1139	5005.5	1.98161	0.0223953	2.1445	54.235	0.23678	55
