#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3142.15	100.98	-2509.6	5000	0	5000	-1963.09	69.211	-1516.28	5000	0	5000	0	0	0	50.46	0.229024	51
500	-1003.8	22.4743	-884.816	4989.15	5.78117	4999.87	-660.032	9.82877	-618.907	4979.08	12.6432	5000	1.89884	0.00812011	1.915	49.8275	0.262448	50
1000	-608.4	5.69641	-591.427	4981.13	11.7171	4999.95	-484.982	3.96636	-481.451	4983.74	11.6169	5000	1.89352	0.00999353	1.895	49.7975	0.263038	50
1500	-485.84	3.71866	-480.28	4983.98	11.591	5000.35	-403.817	3.19369	-402.708	4986.4	11.4238	5000	1.89347	0.00909585	1.9	50.01	0.263721	50
2000	-411.372	3.12006	-409.27	4987.52	11.5182	5000.84	-347.133	2.84557	-346.809	4987.93	11.5561	5000	1.89423	0.00976356	1.9125	50.175	0.257783	50
2500	-359.247	2.83804	-357.217	4988.72	11.559	5000.82	-304.386	2.63615	-301.851	4988.96	11.5854	5000	1.89299	0.00966439	1.91	50.4925	0.252655	51
3000	-319.678	2.65455	-318.999	4988.8	11.5862	5000.46	-268.893	2.51453	-267.522	4989.04	11.5821	5001	1.89053	0.00991835	1.9005	50.8675	0.254237	51
3500	-285.877	2.53721	-284.869	4988.87	11.5819	5001.33	-238.049	2.4008	-234.898	4990.09	11.6764	5001	1.90003	0.00934025	1.9135	51.2525	0.252103	52
4000	-255.88	2.33492	-254.156	4990.15	11.7116	5001.08	-211.468	2.25459	-208.4	4997.52	14.1676	5001	1.9202	0.0143065	1.93	51.6925	0.265015	52
4500	-230.02	2.23896	-228.92	4996.6	14.0303	5000.92	-188.899	2.133	-187.224	4998.46	14.1617	5001	2.10315	0.204628	1.913	52.03	0.263479	52
5000	-209.382	2.11813	-209.886	4997.27	14.0885	5001.14	-170.091	1.99682	-169.889	4997.47	14.1021	5001	2.14857	0.253707	1.909	52.3475	0.263706	52
5500	-191.172	2.03416	-189.455	4997.73	14.1007	5001.56	-153.404	1.89285	-152.786	4996.53	14.1019	5001	1.99772	0.101637	1.924	52.585	0.263758	53
6000	-174.716	1.9022	-173.994	4997.86	14.118	5001.16	-138.171	1.8332	-137.679	4998.51	14.18	5002	1.97178	0.0684499	1.931	52.8375	0.260908	53
6500	-159.672	1.82847	-160.328	4998.39	14.1713	5001.82	-124.279	1.7254	-122.372	4998.04	14.1854	5002.5	1.97585	0.0632206	1.924	53.115	0.261798	53
7000	-146.488	1.73023	-145.072	4998.12	14.1691	5002.41	-112.633	1.59831	-109.764	4998.82	14.195	5002	1.96296	0.0519083	1.9305	53.35	0.26216	54
7500	-135.93	1.65016	-135.226	4998.47	14.1933	5002.57	-102.055	1.4922	-100.226	4998.93	14.1888	5003	1.95093	0.0497035	1.923	53.6075	0.261974	54
8000	-125.716	1.53121	-124.288	4998.65	14.1818	5002.67	-92.7073	1.37577	-91.8875	4998.38	13.9034	5002.5	1.94743	0.0534826	1.917	53.87	0.260003	54
8500	-116.429	1.43489	-115.484	4999.14	13.908	5002.69	-84.4307	1.29841	-82.0832	4999.12	13.8982	5003	1.89563	0.0150542	1.902	54.0425	0.259509	54
9000	-108.534	1.34392	-107	4999.08	13.9033	5003.33	-77.0846	1.22742	-75.592	4999.6	13.9182	5004	1.89767	0.013316	1.9165	54.18	0.262328	54
9500	-100.588	1.29229	-98.134	4999.1	13.9105	5003.89	-70.3751	1.14026	-69.1391	4998.89	13.9216	5003	1.89841	0.0110457	1.918	54.3775	0.258272	55
10000	-93.8989	1.1907	-92.5256	4999.08	13.9185	5004.5	-64.3941	1.07127	-62.225	4999.91	13.9426	5004	1.90206	0.0107224	1.9105	54.5375	0.259233	55
10500	-88.9845	1.17221	-88.6196	4999.34	13.9205	5004.36	-59.2122	1.01809	-57.3856	4999.39	13.9364	5004	1.88611	0.0106115	1.908	54.6525	0.257332	55
11000	-83.2739	1.13652	-80.7861	4999.73	13.9339	5004.41	-54.6343	0.963048	-52.8722	4999.35	13.944	5003	1.91368	0.0127525	1.926	54.7975	0.255988	55
