#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3082.7	105.796	-2438.33	5000	0	5000	-1919.83	71.1321	-1466.14	5000	0	5000	0	0	0	49.8475	0.210764	50
500	-994.779	23.8255	-849.039	4986.63	8.06066	4999.9	-654.08	9.64523	-616.825	4981.11	10.677	5000	3.53285	0.0442203	3.988	49.265	0.245306	49
1000	-601.212	5.45643	-585.892	4980.17	10.6936	4999.85	-484.052	3.9265	-479.216	4979.08	10.8237	5000	3.3756	0.041174	3.8025	49.2925	0.239213	49
1500	-477.95	3.88808	-470.341	4979.22	10.7805	5000.02	-404.375	3.22565	-401.047	4978.93	10.8428	5000	3.36792	0.0414835	3.8005	49.43	0.238153	49
2000	-403.768	3.1608	-399.917	4978.77	10.8249	5000.13	-348.757	2.85935	-347.249	4979.05	10.8269	5000	3.3802	0.0413206	3.7915	49.745	0.2381	50
2500	-350.219	2.8121	-347.906	4978.66	10.8247	4999.75	-305.27	2.63171	-306.123	4978.46	10.7932	5000	3.3663	0.0409657	3.778	50.14	0.235323	50
3000	-308.928	2.60173	-311.173	4978.44	10.7949	4999.52	-269.654	2.51855	-272.262	4978.08	10.8048	5000	3.35323	0.0409372	3.7805	50.41	0.233352	51
3500	-276.185	2.51191	-277.095	4978.1	10.8102	4999.22	-240.934	2.40741	-241.895	4979.37	10.8663	5000	3.35901	0.0405971	3.777	50.79	0.233105	51
4000	-248.876	2.36532	-248.304	4979.9	10.8627	4999.84	-216.223	2.30606	-214.256	4980.21	10.8517	5000	3.36975	0.0416502	3.765	51.1875	0.235493	51.5
4500	-225.541	2.24786	-223.499	4981	10.8641	4999.77	-194.209	2.18234	-192.527	4982.7	10.9777	5000	3.36715	0.0422287	3.7885	51.5275	0.234249	52
5000	-204.55	2.18421	-200.949	4982.53	10.9235	4999.44	-174.725	2.05238	-172.282	4983.02	10.9707	5000	3.37778	0.0420094	3.793	51.7675	0.233361	52
5500	-185.426	2.01697	-184.387	4983.48	10.9641	5000.07	-158.044	1.87882	-156.375	4984.75	10.9916	5000	3.39254	0.0420726	3.813	52.065	0.22972	52
6000	-169.526	1.9027	-166.82	4984.32	10.9965	5000.03	-143.68	1.76202	-141.99	4984.51	11.0118	5000	3.38851	0.041626	3.7855	52.3125	0.228128	52.5
6500	-156.658	1.81095	-153.467	4984.71	11.0153	4999.63	-130.836	1.67984	-128.882	4984.4	11.0057	5000	3.39673	0.0419459	3.838	52.575	0.227272	53
7000	-144.456	1.72078	-143.527	4985.4	11.0088	5000.45	-119.21	1.60211	-117.688	4986.16	11.0216	5001	3.40713	0.0420477	3.8125	52.8375	0.224396	53
7500	-132.625	1.60139	-131.315	4986.14	11.0289	5000.89	-108.388	1.50868	-106.401	4985.33	11.0266	5001	3.39812	0.0429173	3.8455	53.1175	0.224941	53
8000	-122.377	1.53142	-121.054	4986.62	11.0335	5000.59	-99.1706	1.42932	-96.0893	4987.87	11.0635	5001	3.40673	0.043051	3.832	53.3525	0.225494	53
8500	-113.839	1.47861	-111.223	4987.8	11.0732	5000.63	-90.7595	1.36037	-88.2622	4987.94	11.0832	5001	3.40052	0.0427391	3.8225	53.5475	0.225186	54
9000	-104.993	1.36102	-102.016	4988.19	11.0773	5000.43	-83.0531	1.28169	-80.49	4987.67	11.0798	5001	3.41123	0.0431272	3.839	53.67	0.228107	54
9500	-98.4506	1.33075	-95.2464	4988.19	11.0858	5000.49	-76.2714	1.22442	-73.7999	4988.12	11.0984	5001	3.39811	0.0422872	3.825	53.8725	0.225483	54
10000	-91.2023	1.26445	-89.7607	4988.56	11.1056	5001.35	-70.2475	1.1513	-67.7584	4988.79	11.1096	5000.5	3.41241	0.0430725	3.8105	54.0475	0.225228	54
10500	-85.465	1.17595	-82.1925	4988.58	11.0988	5000.93	-64.7783	1.09594	-62.4486	4988.91	11.1314	5001	3.4106	0.0427019	3.837	54.1475	0.226451	54
11000	-79.6884	1.14275	-77.2539	4988.51	11.1121	5000.74	-59.6968	1.00761	-57.2723	4988.7	11.1108	5001	3.41437	0.04329	3.859	54.3	0.226281	55
