#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3143.54	88.7398	-2750.01	5000	0	5000	-1946.39	58.0197	-1653.19	5000	0	5000	0	0	0	49.9225	0.235409	50
500	-1005.42	19.7813	-884.672	4984.65	12.2797	5000.04	-663.839	9.019	-629.478	4984.61	12.5869	5000	2.48378	0.0196212	2.586	49.6075	0.261015	50
1000	-609.848	5.82392	-593.72	4984.01	12.572	4999.89	-487.671	4.2479	-484.731	4983.69	12.57	5000	2.47944	0.020297	2.5925	49.5225	0.265377	49
1500	-483.373	4.09337	-482.544	4983.99	12.5874	4999.89	-408.483	3.36518	-406.215	4985.36	12.5885	5000	2.47271	0.020423	2.587	49.535	0.267911	50
2000	-407.223	3.27986	-405.288	4984.2	12.6041	4999.95	-351.277	2.93042	-349.018	4983.87	12.6077	5000	2.47259	0.0204928	2.597	49.8675	0.26296	50
2500	-353.001	2.92491	-355.929	4984	12.633	4999.84	-306.684	2.76036	-306.857	4983.97	12.6456	5000	2.47779	0.0202855	2.593	50.1575	0.262567	50
3000	-311.264	2.72709	-311.236	4983.89	12.6525	4999.84	-272.168	2.63624	-271.011	4985.01	12.7001	5000	2.48291	0.0205216	2.585	50.5625	0.262512	50
3500	-278.253	2.5662	-277.16	4985.78	12.7571	5000.09	-242.474	2.50566	-239.853	4985.78	12.872	5000	2.48363	0.0204255	2.607	50.8975	0.257553	51
4000	-250.659	2.47208	-247.847	4985.55	12.7909	5000.37	-218.211	2.41521	-215.815	4986.14	12.8948	5000	2.48145	0.0208486	2.593	51.2425	0.257196	51
4500	-226.553	2.37098	-223.353	4985.76	12.8386	5001.06	-195.109	2.26962	-193.8	4990.87	13.5903	5001	2.48059	0.020335	2.6035	51.555	0.255034	51
5000	-205.661	2.23578	-204.276	4990.89	13.5133	5000.7	-176.41	2.18218	-173.653	4991.79	13.5034	5001	2.60608	0.126476	2.603	51.8575	0.256603	52
5500	-188.072	2.16343	-185.114	4991.85	13.6571	5000.62	-158.888	2.1037	-155.065	4992	13.5252	5001	2.64328	0.169563	2.5865	52.12	0.25392	52
6000	-170.58	2.08106	-168.267	4992.3	13.7711	5000.61	-144.308	2.02417	-140.43	4993.67	13.9161	5001	2.55503	0.0744315	2.5935	52.44	0.255621	52
6500	-157.275	2.00601	-153.503	4993.59	13.9728	5001.6	-130.79	1.92917	-126.778	4994.28	14.0573	5001	2.61116	0.125756	2.5865	52.74	0.256848	53
7000	-143.74	1.91262	-140.304	4994.57	13.9931	5001.22	-119.053	1.87233	-114.926	4994.95	14.0654	5002	2.53769	0.0562293	2.6005	52.9775	0.256822	53
7500	-132.764	1.83111	-130.198	4994.72	14.0133	5001.25	-108.454	1.7821	-105.893	4994.95	14.0703	5001.5	2.50371	0.0336059	2.5925	53.2125	0.254249	53
8000	-122.143	1.79467	-118.206	4995.2	13.9889	5001.34	-99.0317	1.73642	-96.3735	4995.91	13.9704	5001	2.50698	0.0348933	2.5955	53.42	0.257487	53
8500	-114.295	1.7135	-110.966	4996.64	14.0167	5002.06	-90.7558	1.67879	-88.1072	4996.23	14.1017	5001.5	2.48659	0.021495	2.5855	53.7225	0.254781	54
9000	-105.123	1.67294	-102.686	4996.96	14.0114	5001.62	-83.0727	1.63722	-80.251	4997.16	14.103	5001	2.49099	0.0211258	2.5905	53.8925	0.255275	54
9500	-98.0813	1.63498	-94.1654	4997.18	13.9959	5001.52	-76.1573	1.59118	-73.1642	4998.32	13.9839	5002	2.48572	0.0207671	2.5955	54.115	0.253159	54
10000	-91.3788	1.59256	-88.9633	4998.01	13.9982	5001.96	-69.8685	1.54803	-66.6586	4998.81	13.97	5002	2.50194	0.0215923	2.607	54.29	0.255103	54
10500	-85.541	1.55819	-83.6875	4999.28	14.0329	5001.99	-64.2356	1.51389	-61.085	4999.04	14.097	5002	2.48291	0.0213056	2.599	54.4375	0.254538	54.5
11000	-80.3078	1.49916	-77.4824	4999.96	14.0256	5002.86	-59.3364	1.47147	-57.0402	5000.41	14.1108	5003	2.47815	0.0212515	2.5985	54.5675	0.254855	55
11500	-75.1331	1.49242	-72.3549	4999.78	14.029	5002.75	-54.9842	1.44438	-52.1865	4999.98	13.9699	5003	2.47572	0.0214218	2.5845	54.665	0.253461	55
